text,stress_level,stress_score,age,gender,text_length,word_count,stress_level_encoded
i feel calm and peaceful. seeking help.,Low,8.689380311421747,57,Other,39,7,0
i feel completely helpless and don't know what to do. seeking help.,Critical,84.37274595022495,54,M,67,12,3
i'm having constant panic attacks and can't function. need advice.,Critical,92.46839262875751,64,Other,66,10,3
everything is going well at work. seeking help.,Low,2.7110924553743443,56,M,47,8,0
i'm constantly worried and can't focus on anything. need advice.,High,66.98293414141737,37,F,64,10,2
i feel exhausted and depressed all the time. i don't know what to do.,High,74.90192289491495,30,Other,69,14,2
i feel somewhat anxious about upcoming deadlines. need advice.,Moderate,48.09539602843903,35,F,62,9,1
i feel calm and peaceful.,Low,13.795717432363675,57,M,25,5,0
work is balanced and i have time for hobbies.,Low,29.27641631276656,30,M,45,9,0
i feel calm and peaceful. how can i improve this?,Low,7.734289281894346,36,F,49,10,0
i'm having constant panic attacks and can't function. how can i improve this?,Critical,89.17562281806526,20,M,77,13,3
everything is falling apart and i can't handle it anymore. how can i improve this?,Critical,82.48132014022325,21,Other,82,15,3
i feel somewhat anxious about upcoming deadlines. need advice.,Moderate,34.80896250816159,25,M,62,9,1
i feel calm and peaceful. need advice.,Low,20.707792253792423,59,Other,38,7,0
my mind keeps racing and i feel trapped. need advice.,High,73.41262452254614,24,F,53,10,2
my mind keeps racing and i feel trapped. i don't know what to do.,High,50.39349930621957,66,Other,65,14,2
i can't cope with the pressure anymore. need advice.,High,63.045321968688015,64,M,52,9,2
i'm having panic attacks and anxiety episodes. i don't know what to do.,High,55.54018141855988,22,Other,71,13,2
everything is going well at work. how can i improve this?,Low,26.43971879409864,20,Other,57,11,0
everything is going well at work. seeking help.,Low,4.579856092904735,27,M,47,8,0
i feel calm and peaceful. how can i improve this?,Low,15.438383737132847,52,F,49,10,0
my mind keeps racing and i feel trapped. i don't know what to do.,High,55.39308726164023,51,F,65,14,2
i'm enjoying my daily routine. need advice.,Low,0.1590753279853818,34,F,43,7,0
sometimes i feel stressed but it's manageable. need advice.,Moderate,38.08652245698958,36,M,59,9,1
i'm having trouble sleeping occasionally. how can i improve this?,Moderate,37.07852390088764,57,Other,65,10,1
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,83.63622834932872,41,Other,78,17,3
i have severe anxiety and depression that won't go away. seeking help.,Critical,86.82459416630334,18,Other,70,12,3
i have severe anxiety and depression that won't go away. seeking help.,Critical,88.95347746980048,33,F,70,12,3
i'm enjoying my daily routine.,Low,11.892184611769684,47,M,30,5,0
the stress is overwhelming and affecting my health. need advice.,High,59.04194712581316,65,F,64,10,2
everything feels hopeless and i'm struggling daily.,High,54.90046613262145,33,Other,51,7,2
the stress is overwhelming and affecting my health.,High,72.81816565220994,32,F,51,8,2
i'm tired from work pressure. seeking help.,Moderate,40.24812286920299,39,Other,43,7,1
i can't cope with the pressure anymore. i don't know what to do.,High,57.394663562338,55,M,64,13,2
life has been pretty manageable lately. need advice.,Low,1.1765550384004375,60,Other,52,8,0
the stress is unbearable and i need immediate help. i don't know what to do.,Critical,93.46827763656007,46,Other,76,15,3
everything is going well at work.,Low,29.92374986518795,55,F,33,6,0
work has been a bit overwhelming lately. seeking help.,Moderate,39.46713374086407,22,M,54,9,1
i feel calm and peaceful. need advice.,Low,26.756603195320533,37,M,38,7,0
the stress is unbearable and i need immediate help. i don't know what to do.,Critical,99.66974863925208,57,M,76,15,3
the stress is unbearable and i need immediate help. need advice.,Critical,83.33031807729013,30,F,64,11,3
i feel somewhat anxious about upcoming deadlines. need advice.,Moderate,48.91582543883408,39,Other,62,9,1
i can't cope with the pressure anymore. seeking help.,High,74.04478759528045,44,F,53,9,2
i'm having constant panic attacks and can't function. how can i improve this?,Critical,87.48754424997387,27,Other,77,13,3
i can't cope with the pressure anymore. how can i improve this?,High,72.94394655200618,21,Other,63,12,2
i feel worried about several things.,Moderate,49.0899205690956,18,F,36,6,1
i can't sleep at all and feel like i'm falling apart. how can i improve this?,Critical,92.41088841372392,29,F,77,16,3
i feel completely helpless and don't know what to do. how can i improve this?,Critical,86.2970623412733,47,Other,77,15,3
i can't sleep at all and feel like i'm falling apart.,Critical,96.44917728103896,68,Other,53,11,3
my mind keeps racing and i feel trapped. need advice.,High,54.11539735098595,33,Other,53,10,2
i feel a bit overwhelmed with responsibilities. need advice.,Moderate,33.756719245691414,54,M,60,9,1
i'm having constant panic attacks and can't function. seeking help.,Critical,89.94108366658459,66,Other,67,10,3
the stress is unbearable and i need immediate help. seeking help.,Critical,75.41944285663863,42,M,65,11,3
i can't sleep at all and feel like i'm falling apart.,Critical,77.47960367185458,44,M,53,11,3
everything is falling apart and i can't handle it anymore. seeking help.,Critical,82.17136084734527,31,F,72,12,3
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,79.76475752802065,52,M,78,17,3
i feel good and relaxed today. seeking help.,Low,18.789069972202096,68,F,44,8,0
the stress is overwhelming and affecting my health. i don't know what to do.,High,71.23528969873298,58,Other,76,14,2
i can't cope with the pressure anymore. i don't know what to do.,High,52.5882132407541,33,M,64,13,2
everything is going well at work. seeking help.,Low,19.549564834521487,41,Other,47,8,0
everything feels hopeless and i'm struggling daily. seeking help.,High,56.56910094785635,28,Other,65,9,2
work has been a bit overwhelming lately. how can i improve this?,Moderate,43.03099565906957,40,Other,64,12,1
i'm having panic attacks and anxiety episodes. seeking help.,High,66.69775752864192,66,F,60,9,2
i feel exhausted and depressed all the time. need advice.,High,65.85190886553121,51,M,57,10,2
i feel somewhat anxious about upcoming deadlines. how can i improve this?,Moderate,43.90611355204593,63,M,73,12,1
everything is falling apart and i can't handle it anymore. need advice.,Critical,87.8703322545493,30,M,71,12,3
everything is falling apart and i can't handle it anymore. need advice.,Critical,90.3125094464452,46,F,71,12,3
life has been pretty manageable lately. i don't know what to do.,Low,23.26704443428295,30,F,64,12,0
i'm having constant panic attacks and can't function. need advice.,Critical,94.00678108507084,49,Other,66,10,3
i'm tired from work pressure. seeking help.,Moderate,40.93844661613672,36,M,43,7,1
i feel very anxious and unable to sleep because of work pressure. how can i improve this?,High,54.345037223630754,34,M,89,17,2
i feel exhausted and depressed all the time. seeking help.,High,72.51142681869956,29,F,58,10,2
i'm having constant panic attacks and can't function. how can i improve this?,Critical,83.43294565024185,59,Other,77,13,3
everything is falling apart and i can't handle it anymore. how can i improve this?,Critical,90.06088138976101,62,F,82,15,3
i feel worried about several things. how can i improve this?,Moderate,44.471564232822985,30,Other,60,11,1
i'm constantly worried and can't focus on anything. how can i improve this?,High,57.551969981837416,32,M,75,13,2
work has been a bit overwhelming lately. i don't know what to do.,Moderate,33.74094329735099,29,F,65,13,1
life has been pretty manageable lately. i don't know what to do.,Low,12.5565292550033,44,Other,64,12,0
work is balanced and i have time for hobbies. how can i improve this?,Low,3.5744458041778198,27,M,69,14,0
i feel somewhat anxious about upcoming deadlines. i don't know what to do.,Moderate,34.52326500920711,18,F,74,13,1
work has been a bit overwhelming lately. seeking help.,Moderate,33.939861116778815,64,M,54,9,1
work is balanced and i have time for hobbies. need advice.,Low,8.81935892274205,59,Other,58,11,0
i'm tired from work pressure.,Moderate,31.68928329705749,46,Other,29,5,1
i feel completely helpless and don't know what to do. i don't know what to do.,Critical,94.68456063539514,23,M,78,16,3
i'm having panic attacks and anxiety episodes. seeking help.,High,55.69831643342886,69,M,60,9,2
everything is falling apart and i can't handle it anymore. how can i improve this?,Critical,81.72974727986795,23,M,82,15,3
i'm having constant panic attacks and can't function. i don't know what to do.,Critical,96.01697777886451,64,Other,78,14,3
i can't cope with the pressure anymore. seeking help.,High,60.82944030011631,68,F,53,9,2
everything is going well at work. need advice.,Low,2.160648610973166,28,F,46,8,0
sometimes i feel stressed but it's manageable. how can i improve this?,Moderate,36.899050940061365,62,Other,70,12,1
everything is going well at work. how can i improve this?,Low,25.241248984079885,30,M,57,11,0
i'm having constant panic attacks and can't function.,Critical,94.1000423870181,65,Other,53,8,3
i'm having panic attacks and anxiety episodes. need advice.,High,57.03196125182777,53,F,59,9,2
life has been pretty manageable lately. how can i improve this?,Low,19.8223415598172,19,M,63,11,0
i'm having constant panic attacks and can't function. need advice.,Critical,80.62743125979972,26,Other,66,10,3
i can't cope with the pressure anymore. need advice.,High,56.30117149180176,48,M,52,9,2
work is balanced and i have time for hobbies. need advice.,Low,3.89425383495432,55,Other,58,11,0
i'm having trouble sleeping occasionally. i don't know what to do.,Moderate,37.305458840706144,26,M,66,11,1
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,92.14305265660272,69,F,78,17,3
i'm having trouble sleeping occasionally.,Moderate,44.78025487219029,58,M,41,5,1
i feel worried about several things. seeking help.,Moderate,41.48533379201796,40,Other,50,8,1
i feel good and relaxed today.,Low,21.13919458322159,48,Other,30,6,0
life has been pretty manageable lately. seeking help.,Low,14.35676145241058,48,Other,53,8,0
everything is falling apart and i can't handle it anymore. i don't know what to do.,Critical,93.59707777356256,25,F,83,16,3
everything feels hopeless and i'm struggling daily. need advice.,High,62.13674551964286,48,F,64,9,2
the stress is overwhelming and affecting my health. i don't know what to do.,High,60.075224998298,62,F,76,14,2
everything feels hopeless and i'm struggling daily. need advice.,High,63.65684552528148,44,Other,64,9,2
i'm having panic attacks and anxiety episodes.,High,53.31726454194407,44,Other,46,7,2
i can't sleep at all and feel like i'm falling apart. how can i improve this?,Critical,87.62978071881923,34,Other,77,16,3
i can't cope with the pressure anymore. seeking help.,High,69.73048978568985,29,Other,53,9,2
i feel very anxious and unable to sleep because of work pressure. i don't know what to do.,High,55.4595532564081,43,F,90,18,2
i have severe anxiety and depression that won't go away. how can i improve this?,Critical,93.27665933246143,47,M,80,15,3
the stress is unbearable and i need immediate help. need advice.,Critical,81.64551351806563,41,F,64,11,3
i'm tired from work pressure. need advice.,Moderate,39.19956627022532,44,M,42,7,1
i feel completely helpless and don't know what to do. need advice.,Critical,84.8937651321497,46,M,66,12,3
i feel exhausted and depressed all the time.,High,68.28177554948336,46,F,44,8,2
i'm having constant panic attacks and can't function. how can i improve this?,Critical,92.03824327811388,26,F,77,13,3
work has been a bit overwhelming lately. how can i improve this?,Moderate,42.877264700208606,43,F,64,12,1
i feel good and relaxed today. need advice.,Low,11.898310261662012,41,Other,43,8,0
i feel a bit overwhelmed with responsibilities.,Moderate,46.792109019810326,47,M,47,7,1
i'm enjoying my daily routine. how can i improve this?,Low,10.104870099456864,45,M,54,10,0
i can't cope with the pressure anymore. i don't know what to do.,High,72.48055379936818,56,F,64,13,2
i'm sleeping well and feeling energized. need advice.,Low,26.77846002267095,19,M,53,8,0
i feel very anxious and unable to sleep because of work pressure. seeking help.,High,60.08392429344688,40,M,79,14,2
sometimes i feel stressed but it's manageable. i don't know what to do.,Moderate,38.57908224465088,46,Other,71,13,1
sometimes i feel stressed but it's manageable. i don't know what to do.,Moderate,39.661871966287,55,M,71,13,1
